URL,Title,Price,Location,Description,Attributes,Property Type,Rooms,Den Included,Number of Bathrooms,Latitude,Longitude,Parking Included,Utilities Included,Pet Friendly,Size (sqft),Furnished,Building Name,Distance from Hospital,Distance from Police Station,Distance to Nearest Store,Distance to Nearest Pharmacy,Walk Score,Transit Score,Bike Score,Time to Nearest Hospital,Time to Nearest Police Station,Time to Nearest Store,Time to Nearest Pharmacy
,,1829,"15, 25, 35 Leaman Drive",,,Apartment,1,,1,44.6869041,-63.5805506,1,1,"[1, 2, 3]",,,"15, 25, 35 Leaman Drive",5972,5550,2046,1051,89,65,,591,673,284,182
,,1799,"31, 35 Highfield Park Drive",,,Apartment,1,,1,44.6882323,-63.5874863,0,0,"[1, 2, 3]",,,"31, 35 Highfield Park Drive",6361,5940,2435,1300,89,65,80,566,715,326,189
,,1829,"36, 60, 65 Primrose Street",,,Apartment,1,,1,44.6853259,-63.5826806,1,1,"[1, 2, 3]",,,"36, 60, 65 Primrose Street",5777,5356,1851,577,90,96,,615,638,249,92
,,1829,1,,,Apartment,1,,1,,,0,1,"[1, 2, 3]",,,"1, 6, 7, 10 Crystal Drive",,,inf,inf,89,65,80,inf,inf,inf,inf
,,1679,"105, 109, 111, 113, 133 Pinecrest Drive",,,Apartment,2,,1,,,1,1,"[1, 2, 3]",,,"105, 109, 111, 113, 133 Pinecrest Drive",,,inf,inf,10,72,,inf,inf,inf,inf
https://www.444rent.com/details.asp?UnitID=4&BuildingID=W73&Address=2473+Windsor+St%2C+Apt+4,,1595,"2473 Windsor St, Apt 4",,,Apartment,1,1,1,,,1,1,1,538,,,,,inf,inf,89,65,80,inf,inf,inf,inf
https://www.444rent.com/details.asp?UnitID=1343%2D103&BuildingID=BARR1343&Address=1343+Barrington+St%2C+Apt+103,,1595,"1343 Barrington St, Apt 103",,,Apartment,1,,1,44.642637,-63.5714741,1,1,1,520,,,1027,485,513,724,89,65,80,181,124,94,181
https://www.444rent.com/details.asp?UnitID=322&BuildingID=PEPP6016&Address=6016+Pepperell+St%2C+Apt+322,,2195,"6016 Pepperell St, Apt 322",,,Apartment,1,1,1,44.64601,-63.5904884,1,0,1,676,,,991,1650,569,351,89,65,80,176,295,135,76
https://www.444rent.com/details.asp?UnitID=108&BuildingID=SOUTH&Address=5251+South+St%2C+Apt+108,,2025,"5251 South St, Apt 108",,,Apartment,1,1,1,-35.0961731,138.9001364,1,1,0,667,,,,,inf,inf,90,96,,inf,inf,inf,inf
https://www.444rent.com/details.asp?UnitID=605&BuildingID=Birm1530&Address=1530+Birmingham+St%2C+Apt+605,,2145,"1530 Birmingham St, Apt 605",,,Apartment,1,1,1,44.6436065,-63.5773553,1,1,0,689,,,920,1038,900,231,95,65,72,198,253,267,101
https://www.444rent.com/details.asp?UnitID=502&BuildingID=HOLL1363&Address=1363+Hollis+St%2C+Apt+502,,2250,"1363 Hollis St, Apt 502",,,Apartment,1,1,1.5,37.8371533,-122.2880442,1,0,0,790,,,6004285,6003863,5997447,5999545,89,65,80,197016,197270,196803,196778
https://www.444rent.com/details.asp?UnitID=413&BuildingID=Birm1530&Address=1530+Birmingham+St%2C+Apt+413,,2195,"1530 Birmingham St, Apt 413",,,Apartment,1,1,1,44.6436065,-63.5773553,1,1,0,788,,,920,1038,900,231,80,63,74,198,253,267,101
https://www.444rent.com/details.asp?UnitID=318&BuildingID=Birm1530&Address=1530+Birmingham+St%2C+Apt+318,,2195,"1530 Birmingham St, Apt 318",,,Apartment,1,,1,44.6436065,-63.5773553,1,1,0,530,,,920,1038,900,231,80,63,74,198,253,267,101
https://www.444rent.com/details.asp?UnitID=712&BuildingID=PEPP6016&Address=6016+Pepperell+St%2C+Apt+712,,2125,"6016 Pepperell St, Apt 712",,,Apartment,1,,1,44.64601,-63.5904884,1,0,1,528,,,991,1650,569,351,,63,74,176,295,135,76
https://www.444rent.com/details.asp?UnitID=106&BuildingID=H54&Address=1254+Hollis+St%2C+Apt+106,,1795,"1254 Hollis St, Apt 106",,,Apartment,1,,1,44.6413453,-63.5697847,0,1,0,409,,,1376,120,429,734,89,,,263,26,89,173
https://www.444rent.com/details.asp?UnitID=225&BuildingID=PEPP6016&Address=6016+Pepperell+St%2C+Apt+225,,2125,"6016 Pepperell St, Apt 225",,,Apartment,1,,1,44.64601,-63.5904884,1,0,1,564,,,991,1650,569,351,89,,77,176,295,135,76
https://www.444rent.com/details.asp?UnitID=1345&BuildingID=H43&Address=1343+Hollis+St%2C+1345,,2595,"1343 Hollis St, 1345",,,Apartment,2,,1.5,37.8371533,-122.2880442,1,1,0,1012,,,6004285,6003863,5997447,5999545,89,65,,197016,197270,196803,196778
https://www.444rent.com/details.asp?UnitID=903&BuildingID=KAYE5450&Address=5450+Kaye+Street%2C+Apt+903,,4195,"5450 Kaye Street, Apt 903",,,Apartment,2,1,2,44.6621893,-63.5976201,1,1,0,1437,,,2912,2318,1292,1173,89,,,392,271,277,176
https://www.444rent.com/details.asp?UnitID=2102&BuildingID=MUMF7037&Address=7037+Mumford+Rd%2C+Unit+2102,,4615,"7037 Mumford Rd, Unit 2102",,,Apartment,2,1,2.5,44.6501525,-63.6238817,1,0,1,1668,,,3764,4090,612,591,89,,,625,649,182,142
https://www.444rent.com/details.asp?UnitID=501&BuildingID=MUMF7037&Address=7037+Mumford+Rd%2C+Unit+501,,2395,"7037 Mumford Rd, Unit 501",,,Apartment,2,,1,44.6501525,-63.6238817,1,0,1,936,,,3764,4090,612,591,89,65,80,625,654,182,142
https://www.444rent.com/details.asp?UnitID=2003&BuildingID=MUMF7037&Address=7037+Mumford+Rd%2C+Unit+2003,,3695,"7037 Mumford Rd, Unit 2003",,,Apartment,2,,2,44.6501525,-63.6238817,1,0,1,1238,,,3764,4090,612,591,89,65,,625,654,182,142
https://www.444rent.com/details.asp?UnitID=206&BuildingID=SOUTH&Address=5251+South+St%2C+Apt+206,,2695,"5251 South St, Apt 206",,,Apartment,2,1,2,,,1,1,0,1108,,,,,inf,inf,89,65,,inf,inf,inf,inf
https://www.444rent.com/details.asp?UnitID=403&BuildingID=TOWER&Address=1078+Tower+Rd%2C+Apt+403,,2495,"1078 Tower Rd, Apt 403",,,Apartment,2,1,2,39.7405133,-104.7723433,1,1,0,934,,,4199543,4199121,4192706,4194803,89,65,80,141311,141565,141098,141073
https://www.444rent.com/details.asp?UnitID=504&BuildingID=MUMF7037&Address=7037+Mumford+Rd%2C+Unit+504,,2595,"7037 Mumford Rd, Unit 504",,,Apartment,2,,2,44.6501525,-63.6238817,1,0,1,1033,,,3764,4090,612,591,89,65,,625,649,182,142
https://www.444rent.com/details.asp?UnitID=%2D&BuildingID=PALM24&Address=12+Palmer+Hill,,3995,12 Palmer Hill,,,Apartment,4,,3,,,1,0,0,4400,,,,,inf,inf,89,65,,inf,inf,inf,inf
,,2750,"103 Ochterloney St,",,,Apartment,2,,1,44.6683973,-63.5665261,0,1,,,,Lotus Point,3064,4286,2288,505,89,65,80,374,528,278,101
,,1850,"1545 Oxford St,",,,Apartment,1,,1,51.5152543,-0.1420395,,0,,475 sq ft,,Bright 1 Bedroom Near Dalhousie University,,,inf,inf,31,40,,inf,inf,inf,inf
,,1995,"1585 Oxford St,",,,Apartment,1,,1,-33.8922335,151.2492689,,0,,583 sq ft,,Bright 1 Bedroom on Oxford Street Near Dal...,,,inf,inf,89,65,80,inf,inf,inf,inf
,,2100,"1333 South Park St,",,,Apartment,1,,1,44.6405701,-63.5782145,,0,,614 sq ft,,Park Victoria Apartments,472,899,761,236,2,23,,103,217,208,109
,,2640,"1333 South Park St,",,,Apartment,2,,1,44.6405701,-63.5782145,,0,,830 sq ft,,Park Victoria Apartments,472,899,761,236,1,12,,103,217,208,109
,,2250,"29 McIntosh St,",,,Apartment,2,,1,-37.7215282,144.8887023,,0,,,,NEW BUILD - 2 Bedroom Lower Flat,,,inf,inf,1,12,,inf,inf,inf,inf
,,2029,"1920 Brunswick St,",,,Apartment,1,,1,44.6496482,-63.5784811,,0,,507 sq ft,,19 Twenty Apartments,1024,175,1513,1174,99,73,63,185,34,263,226
,,2200,"1920 Brunswick St,",,,Apartment,1,,1,44.6496482,-63.5784811,,0,,700 sq ft,,19 Twenty Apartments,1024,175,1513,1174,97,66,66,185,34,263,226
,,2725,"1920 Brunswick St,",,,Apartment,2,,1,44.6496482,-63.5784811,,0,,890 sq ft,,19 Twenty Apartments,1024,175,1513,1174,89,65,80,185,34,263,226
,,1895,"1991 Brunswick St,",,,Apartment,1,,1,44.6498362,-63.5779134,,0,,659 sq ft,,Halifax Apartments Scotia Tower,1246,503,1602,703,97,66,66,234,127,313,227
,,1950,"2001 Brunswick St,",,,Apartment,1,,1,-27.4625782,153.0402507,,0,,741 sq ft,,Halifax Apartments  MacKeen Towers,,,inf,inf,97,66,66,inf,inf,inf,inf
,,1985,"40 Charlotte Ln,",,,Apartment,1,,1,44.6964937,-63.6631557,,0,,900 sq ft,,Ocean Brook Apartments,9851,10439,3086,3154,96,73,66,1127,1073,470,447
,,2385,"40 Charlotte Ln,",,,Apartment,2,,1,44.6964937,-63.6631557,,0,,"1,470 sq ft",,Ocean Brook Apartments,9851,10439,3086,3154,86,72,,1127,1073,470,447
,,1995,"2077-2077 Brunswick St,",,,Apartment,1,,1,,,,0,,620 sq ft,,Cunard Court â Lowrise,,,inf,inf,86,72,,inf,inf,inf,inf
,,2050,"5885 Cunard St,",,,Apartment,1,,1,44.6513252,-63.5915036,,0,,760 sq ft,,The Macdonald,887,1213,811,951,99,67,75,127,210,167,183
,,2495,"5885 Cunard St,",,,Apartment,2,,1,44.6513252,-63.5915036,,0,,961 sq ft,,The Macdonald,887,1213,811,951,89,65,80,127,210,167,183
,,2600,"33 McIntosh St,",,,Apartment,3,,1,-37.7216852,144.8884659,,0,,,,NEW BUILD - 3 Bedroom Upper Flat,,,inf,inf,99,67,75,inf,inf,inf,inf
,,2250,"1881 Brunswick St,",,,Apartment,1,,1,44.6492461,-63.5776545,,0,,768 sq ft,,Halifax Apartments â The Plaza,1177,434,1534,635,66,53,33,214,107,292,207
,,1995,"5633 Fenwick St,",,,Apartment,1,,1,44.6381326,-63.5759137,,0,,500 sq ft,,Beautiful Studio Apartment at The Vuze!,664,665,446,404,89,65,80,126,130,122,96
,,2450,"5633 Fenwick St,",,,Apartment,1,,1,44.6381326,-63.5759137,,0,,800 sq ft,,Beautiful 1 Bedroom Penthouse at The Vuze!,664,665,446,404,96,69,,126,130,122,96
,,2900,"5633 Fenwick St,",,,Apartment,2,,2,44.6381326,-63.5759137,,0,,"1,050 sq ft",,Beautiful 2 Bedroom at The Vuze!,664,665,446,404,89,65,80,126,130,122,96
,,2600,"5633 Fenwick St,",,,Apartment,2,,1,44.6381326,-63.5759137,,0,,800 sq ft,,EURO 2 BEDROOM 1 BATH,664,665,446,404,86,72,,126,130,122,96
,,1950,"2065 Brunswick St,",,,Apartment,1,,1,,,,0,,572 sq ft,,Cunard Apartments,,,inf,inf,50,31,49,inf,inf,inf,inf
,,1969,"1030 South Park St,",,,Apartment,1,,1,44.6352281,-63.5766609,,0,,660 sq ft,,Somerset Place Apartments,864,1260,556,506,26,33,,167,208,136,121
,,2735,"1030 South Park St,",,,Apartment,2,,1,44.6352281,-63.5766609,,0,,950 sq ft,,Somerset Place Apartments,864,1260,556,506,89,65,80,167,208,136,121
,,1845,"5770 Spring Garden Rd,",,,Apartment,1,,1,,,,0,,510 sq ft,,Spring Garden,,,inf,inf,3,39,,inf,inf,inf,inf
,,2100,"5770 Spring Garden Rd,",,,Apartment,1,,1,,,,0,,743 sq ft,,Spring Garden,,,inf,inf,89,65,,inf,inf,inf,inf
,,2655,"5770 Spring Garden Rd,",,,Apartment,2,,1,,,,0,,"1,005 sq ft",,Spring Garden,,,inf,inf,89,65,80,inf,inf,inf,inf
,,1895,"80 Chipstone Close,",,,Apartment,1,,1,44.6679796,-63.6621903,,0,,780 sq ft,,Stonecrest Village,8282,10144,1595,1552,80,63,74,1056,1003,266,265
,,2359,"80 Chipstone Close,",,,Apartment,2,,1,44.6679796,-63.6621903,,0,,"1,350 sq ft",,Stonecrest Village,8282,10144,1595,1552,80,63,74,1056,1003,266,265
,,1750,"2074 Robie St,",,,Apartment,1,,1,44.6487332,-63.5917473,,0,,507 sq ft,,The Welsford Apartments,1016,1675,523,664,80,63,74,188,307,106,149
,,1985,"2074 Robie St,",,,Apartment,1,,1,44.6487332,-63.5917473,,0,,881 sq ft,,The Welsford Apartments,1016,1675,523,664,89,65,80,188,307,106,149
,,1780,"1030 South Park St,",,,Apartment,1,,1,44.6352281,-63.5766609,,0,,475 sq ft,,Somerset Place Apartments,864,1260,556,506,60,50,41,167,208,136,121
,,2525,"76 Armenia Dr,",,,Apartment,2,,1,44.7020764,-63.6915682,,0,,"1,338 sq ft",,76 Place Apartments,15244,15345,1162,717,89,65,80,1374,1219,210,153
,,3900,6241 Oakland Rd,,,Apartment,3,,1,,,,1,,"2,000 sq ft",,6241 Oakland Rd,,,inf,inf,54,49,43,inf,inf,inf,inf
,,1825,"505 Parkland Dr,",,,Apartment,1,,1,44.6719188,-63.6752417,,0,,"742 - 1,146 sq ft",,Glenbourne Gate,11087,11188,2658,2614,54,49,43,1139,1086,346,322
,,1785,"1-3 Farthington Pl,",,,Apartment,1,,1,44.6882057,-63.5833194,,0,,739 sq ft,,1-3 Farthington Pl,6281,5860,2355,1082,61,49,42,671,733,344,187
,,2295,"89 Shaunslieve Dr,",,,Apartment,2,,2,44.6950571,-63.6636976,,0,,"1,229 sq ft",,S2 Apartments,9754,10341,3062,3129,89,65,80,1091,1038,442,418
,,2499,"22-40 Bedros Ln,",,,Apartment,2,,2,44.7000366,-63.6655796,,0,,"1,154 - 1,253 sq ft",,Bedford Heights Apartments,10430,11018,2198,2265,63,50,37,1136,1083,318,295
https://west22living.com/unit/?unit_id=313090,,2595,7037 Mumford Road,,,Apartment,2 Bedroom,,2,44.6501525,-63.6238817,1,1,1,"1,033",,,3764,4090,612,591,61,49,33,625,649,182,142
https://west22living.com/unit/?unit_id=313091,,4615,7037 Mumford Road,,,Apartment,2 Bedroom,1,2.5,44.6501525,-63.6238817,1,1,1,"1,668",,,3764,4090,612,591,43,38,26,625,649,182,142
https://west22living.com/unit/?unit_id=313092,,2395,7037 Mumford Road,,,Apartment,2 Bedroom,,1,44.6501525,-63.6238817,1,1,1,936,,,3764,4090,612,591,56,38,25,625,649,182,142
https://west22living.com/unit/?unit_id=313093,,3695,7037 Mumford Road,,,Apartment,2 Bedroom,,2,44.6501525,-63.6238817,1,1,1,"1,238",,,3764,4090,612,591,73,54,53,625,649,182,142
,,2549,"211, 221 Glenforest Drive, Halifax, Nova Scotia, B3M 1J3",,,Apartment,2 Bedrooms,,1 Bathroom,44.65687,-63.64882,1,0,1,1129 sqft,,TOWNHOUSE,7340,8436,1229,1106,83,62,73,909,869,224,175
,,1699,"36, 60, 65 Primrose Street, Dartmouth, Nova Scotia, B3A 4C5",,,Apartment,1,,1,44.6853897,-63.5827401,1,1,1,538 sqft,,"36, 60, 65 Primrose Street",5780,5358,1854,580,42,47,40,615,639,250,92
,,1829,"36, 60, 65 Primrose Street, Dartmouth, Nova Scotia, B3A 4C5",,,Apartment,1 Bedroom,,1 Bathroom,44.6853897,-63.5827401,1,1,1,673 sqft,,"36, 60, 65 Primrose Street",5780,5358,1854,580,36,33,54,615,639,250,92
,,1649,"15, 25, 35 Leaman Drive, Dartmouth, Nova Scotia, B3A 2K6",,,Apartment,1,,1,44.6869041,-63.5805506,1,1,1,431 sqft,,Heather House,5972,5550,2046,1051,6,29,19,591,673,284,182
,,1829,"15, 25, 35 Leaman Drive, Dartmouth, Nova Scotia, B3A 2K6",,,Apartment,1 Bedroom,,1 Bathroom,44.6869041,-63.5805506,1,1,1,723 sqft,,Heather House,5972,5550,2046,1051,6,29,19,591,673,284,182
,,1799,"31, 35 Highfield Park Drive, Dartmouth, Nova Scotia, B3A 4V4",,,Apartment,1 Bedroom,,1 Bathroom,44.6882323,-63.5874863,1,0,1,675 sqft,,"31, 35 Highfield Park Drive",6361,5940,2435,1300,6,29,19,566,715,326,189
,,1599,"1, 6, 7, 10 Crystal Drive, Dartmouth, Nova Scotia, B3A 4G6",,,Apartment,1,,1,44.6864091,-63.5832023,1,1,1,494 sqft,,"1, 6, 7, 10 Crystal Drive",5985,5563,2059,796,6,29,19,649,687,298,131
,,1829,"1, 6, 7, 10 Crystal Drive, Dartmouth, Nova Scotia, B3A 4G6",,,Apartment,1 Bedroom,,1 Bathroom,44.6864091,-63.5832023,1,1,1,694 sqft,,"1, 6, 7, 10 Crystal Drive",5985,5563,2059,796,6,29,,649,687,298,131
,,1829,"1, 3 Farthington Place, Dartmouth, Nova Scotia, B3A 2K3",,,Apartment,1 Bedroom,,1 Bathroom,44.6882057,-63.5833194,0,1,1,739 sqft,,Farthington Place,6281,5860,2355,1082,89,65,80,671,733,344,187
,,2693,"40 Bedros Lane, Halifax, Nova Scotia, B3M 4X1",,,Apartment,2 Bedrooms,,1 Bathroom,44.7000366,-63.6655796,1,1,1,1185 sqft,,Bedford Heights Apartments 2,10430,11018,2198,2265,96,69,92,1136,1083,318,295
,,2533,"22 Bedros Lane, Halifax, Nova Scotia, B3M 4W9",,,Apartment,2 Bedrooms,,2 Bathrooms,44.6991742,-63.6666477,1,1,1,1154 sqft,,Bedford Heights Apartments,10376,10964,2143,2211,89,65,80,1129,1076,311,287
,,1499,"7 Jackson Road, Dartmouth, Nova Scotia, B3A 4A4",,,Apartment,1 Bedroom,,1 Bathroom,44.6809806,-63.5854418,1,1,1,650 sqft,,Jackson Road Apartments,5254,4833,1328,363,97,70,95,626,616,227,93
,,2110,"3330 Barnstead Lane, Halifax, Nova Scotia, B3L 0B1 (Barnstead Lane & Bayers Road)",,,Apartment,2 Bedrooms,,2 Bathrooms,44.6538774,-63.6228156,1,1,0,945 sqft,,The Vincent Coleman,4468,4569,1148,637,97,70,95,660,688,254,149
,,2585,"39 Seapoint Rd. , Dartmouth, Nova Scotia, B3B 0K2 (Windmill Rd. Wright Ave. )",,,Apartment,2 Bedrooms,,1 Bathroom,44.7001174,-63.6085117,1,1,0,1285 sqft,,The Hazelton Apartments,9000,7929,4130,3000,63,54,40,765,853,477,350
,,2245,"80 Holtwood Court , Dartmouth, Nova Scotia, B2W 1G1 (Lansing Ct & Mt Hope Ave)",,,Apartment,2 Bedrooms,,1 Bathroom,44.6541368,-63.5343808,1,1,0,1210 sqft,,The Kensington,1752,15847,4869,4424,63,54,40,246,1018,640,563
,,1248,"118 & 120 Tilbury Avenue, Bedford, NS , Bedford, Nova Scotia, B4B 1A1 (Tilbury Ave and Broad St)",,,Apartment,1 Bedroom,,1 Bathroom,44.7101224,-63.6978141,1,1,0,827 sqft,,Brookside Terrace Apartments,17258,16273,3937,3809,99,67,75,1394,1381,449,425
,,1960,"118 & 120 Tilbury Avenue, Bedford, NS , Bedford, Nova Scotia, B4B 1A1 (Tilbury Ave and Broad St)",,,Apartment,1 Bedroom,,1 Bathroom,44.7101224,-63.6978141,1,1,0,827 sqft,,Brookside Terrace Apartments,17258,16273,3937,3809,99,67,75,1394,1381,449,425
,,2340,"118 & 120 Tilbury Avenue, Bedford, NS , Bedford, Nova Scotia, B4B 1A1 (Tilbury Ave and Broad St)",,,Apartment,1,1,1,44.7101224,-63.6978141,1,1,0,1005 sqft,,Brookside Terrace Apartments,17258,16273,3937,3809,99,67,75,1394,1381,449,425
,,2745,"118 & 120 Tilbury Avenue, Bedford, NS , Bedford, Nova Scotia, B4B 1A1 (Tilbury Ave and Broad St)",,,Apartment,2 Bedrooms,,1 Bathroom,44.7101224,-63.6978141,1,1,0,1249 sqft,,Brookside Terrace Apartments,17258,16273,3937,3809,93,64,67,1394,1337,449,425
,,2810,"118 & 120 Tilbury Avenue, Bedford, NS , Bedford, Nova Scotia, B4B 1A1 (Tilbury Ave and Broad St)",,,Apartment,2,1,1,44.7101224,-63.6978141,1,1,0,1505 sqft,,Brookside Terrace Apartments,17258,16273,3937,3809,93,64,67,1394,1337,449,425
,,1679,"105, 109, 111, 113, 133 Pinecrest Drive, Dartmouth, Nova Scotia, B3A 2J7",,,Apartment,2 Bedrooms,,1 Bathroom,44.683973,-63.5874321,1,0,1,894 sqft,,Pinecrest Drive Apartments,5630,5209,1704,431,93,64,,662,658,269,112
,,1750,"2074 Robie Street, Halifax, Nova Scotia, B3K 5L3",,,Apartment,1,,1,44.6487332,-63.5917473,1,0,,,,The Welsford Apartments,1016,1675,523,664,89,65,80,188,307,106,149
,,1985,"2074 Robie Street, Halifax, Nova Scotia, B3K 5L3",,,Apartment,1 Bedroom,,1 Bathroom,44.6487332,-63.5917473,1,0,,,,The Welsford Apartments,1016,1675,523,664,99,67,67,188,307,106,149
,,2050,"5885 Cunard Street, Halifax, Nova Scotia, B3K 1E3",,,Apartment,1 Bedroom,,1 Bathroom,44.6513252,-63.5915036,0,0,,,,The Macdonald,887,1213,811,951,1,39,18,127,210,167,183
,,2495,"5885 Cunard Street, Halifax, Nova Scotia, B3K 1E3",,,Apartment,2 Bedrooms,,1 Bathroom,44.6513252,-63.5915036,0,0,,,,The Macdonald,887,1213,811,951,1,39,18,127,210,167,183
,,1895,"79,81 Radcliffe Drive & 80,85,90, 95 Chipstone Close, Halifax, Nova Scotia, B3M 4L4",,,Apartment,1 Bedroom,,1 Bathroom,44.6668958,-63.6610414,1,0,,,,Stonecrest Village,7579,9441,892,849,95,71,76,934,881,144,143
,,2360,"79,81 Radcliffe Drive & 80,85,90, 95 Chipstone Close, Halifax, Nova Scotia, B3M 4L4",,,Apartment,2 Bedrooms,,1 Bathroom,44.6668958,-63.6610414,1,0,,,,Stonecrest Village,7579,9441,892,849,95,71,76,934,881,144,143
,,1845,"5770 Spring Garden Road, Halifax, Nova Scotia, B3H 4J8",,,Apartment,1,,1,44.6413544,-63.5812567,1,0,,,,Spring Garden,439,1475,1256,260,95,71,76,127,353,314,99
,,2110,"5770 Spring Garden Road, Halifax, Nova Scotia, B3H 4J8",,,Apartment,1 Bedroom,,1 Bathroom,44.6413544,-63.5812567,1,0,,,,Spring Garden,439,1475,1256,260,95,71,76,127,353,314,99
,,2655,"5770 Spring Garden Road, Halifax, Nova Scotia, B3H 4J8",,,Apartment,2 Bedrooms,,1 Bathroom,44.6413544,-63.5812567,1,0,,,,Spring Garden,439,1475,1256,260,99,73,63,127,353,314,99
,,1780,"1030 South Park Street, Halifax, Nova Scotia, B3J 2K9",,,Apartment,1,,1,44.6352091,-63.5767624,1,0,,,,Somerset Place Apartments,863,1261,556,505,95,73,64,166,208,136,121
,,1970,"1030 South Park Street, Halifax, Nova Scotia, B3J 2K9",,,Apartment,1 Bedroom,,1 Bathroom,44.6352091,-63.5767624,1,0,,,,Somerset Place Apartments,863,1261,556,505,97,73,,166,208,136,121
,,2735,"1030 South Park Street, Halifax, Nova Scotia, B3J 2K9",,,Apartment,2 Bedrooms,,1 Bathroom,44.6352091,-63.5767624,1,0,,,,Somerset Place Apartments,863,1261,556,505,89,65,80,166,208,136,121
,,2100,"1333 South Park Street, Halifax, Nova Scotia, B3J 2K9",,,Apartment,1 Bedroom,,1 Bathroom,44.6405701,-63.5782145,1,0,,,,Park Victoria Apartments,472,899,761,236,96,73,66,103,217,208,109
,,2640,"1333 South Park Street, Halifax, Nova Scotia, B3J 2K9",,,Apartment,2 Bedrooms,,1 Bathroom,44.6405701,-63.5782145,1,0,,,,Park Victoria Apartments,472,899,761,236,98,73,64,103,217,208,109
,,1985,"40 Charlotte Lane, Halifax, Nova Scotia, B3M 4M2",,,Apartment,1 Bedroom,,1 Bathroom,44.6964016,-63.6631352,1,0,,,,Ocean Brook Apartments,9868,10456,3103,3171,98,73,64,1132,1079,476,452
,,2385,"40 Charlotte Lane, Halifax, Nova Scotia, B3M 4M2",,,Apartment,2 Bedrooms,,1 Bathroom,44.6964016,-63.6631352,1,0,,,,Ocean Brook Apartments,9868,10456,3103,3171,98,73,64,1132,1079,476,452
,,1675,"2334 Longard Plaza, 2309, 2319, 2327, 2334 Brunswick St., 5214 Gerrish St., Halifax, Nova Scotia, B3K 5K6",,,Apartment,1,,1,44.655323,-63.5843679,1,0,,,,Harbour View Apartments,1241,647,1731,1126,50,31,49,263,142,342,236
,,1975,"2334 Longard Plaza, 2309, 2319, 2327, 2334 Brunswick St., 5214 Gerrish St., Halifax, Nova Scotia, B3K 5K6",,,Apartment,1 Bedroom,,1 Bathroom,44.655323,-63.5843679,1,0,,,,Harbour View Apartments,1241,647,1731,1126,70,51,41,263,142,342,236
,,2540,"2334 Longard Plaza, 2309, 2319, 2327, 2334 Brunswick St., 5214 Gerrish St., Halifax, Nova Scotia, B3K 5K6",,,Apartment,2 Bedrooms,,1 Bathroom,44.655323,-63.5843679,1,0,,,,Harbour View Apartments,1241,647,1731,1126,70,51,54,263,142,342,236
,,3070,"2334 Longard Plaza, 2309, 2319, 2327, 2334 Brunswick St., 5214 Gerrish St., Halifax, Nova Scotia, B3K 5K6",,,Apartment,3 Bedrooms,,1 Bathroom,44.655323,-63.5843679,1,0,,,,Harbour View Apartments,1241,647,1731,1126,89,65,80,263,142,342,236
,,2250,"1881 Brunswick Street, Halifax, Nova Scotia, B3J 3L8",,,Apartment,1 Bedroom,,1 Bathroom,44.6492461,-63.5776545,1,0,,,,Halifax Apartments â The Plaza,1177,434,1534,635,95,65,54,214,107,292,207
,,1895,"1991 Brunswick Street, Halifax, Nova Scotia, B3J 3L8",,,Apartment,1 Bedroom,,1 Bathroom,44.6499639,-63.5779243,1,0,,,,Halifax Apartments â Scotia Tower,1260,517,1616,717,95,65,54,239,131,317,232
,,1950,"2001 Brunswick Street, Halifax, Nova Scotia, B3J 3L8",,,Apartment,1 Bedroom,,1 Bathroom,44.6505658,-63.5783197,1,0,,,,Halifax Apartments â MacKeen Towers,1334,591,1690,791,95,65,54,261,154,339,254
